0.14286	0.11981	0.07143
0.1659	0.15697	0.08209
0.24	0.18192	0.15207
0.104	0.10013	0.05814
0.37931	0.33038	0.3
0.32394	0.32803	0.22778
0.07042	0.07769	0.04
0.29139	0.2478	0.19992
0.33654	0.30707	0.2249
0.33333	0.27446	0.22341
0.16456	0.13923	0.08231
0.21429	0.24136	0.28947
0.07317	0.04012	0.04167
0.0	0.0	0.0
0.38596	0.3073	0.22211
0.16883	0.14871	0.08131
0.14894	0.12972	0.14664
0.24	0.17676	0.11953
0.3	0.29435	0.30822
0.13861	0.14628	0.11423
0.0	0.0	0.0
0.13333	0.1405	0.10215
0.16667	0.14421	0.10709
0.25	0.15725	0.20967
0.6875	0.5605	0.53625
1.0	0.8871	0.56686
0.10345	0.08676	0.0
0.18182	0.17082	0.0795
0.47826	0.38013	0.3226
1.0	1.0	1.0
0.0	0.0	0.0
0.54167	0.38167	0.18817
0.83333	0.83333	1.0
0.21469	0.18534	0.15924
0.05556	0.05556	0.02778
0.0	0.0	0.0
0.2	0.16419	0.11594
0.31429	0.24054	0.19612
0.3913	0.36184	0.27352
0.19697	0.17839	0.10609
0.47619	0.32871	0.34207
0.10959	0.10296	0.08977
0.62162	0.55012	0.50119
0.08696	0.1627	0.09675
0.18182	0.14369	0.08063
0.16071	0.13018	0.07317
0.05128	0.01985	0.00921
0.22059	0.19189	0.14013
0.21053	0.20033	0.11405
0.11111	0.10217	0.10712
0.24	0.25548	0.1855
0.07407	0.07407	0.0
0.13043	0.10026	0.06939
0.26667	0.16773	0.13782
0.2	0.2	0.0
0.26147	0.22935	0.19397
0.0625	0.0625	0.09091
0.0	0.0	0.0
0.2069	0.15462	0.18281
0.12931	0.11874	0.08745
0.16327	0.2008	0.15152
0.0	0.0	0.0
0.07895	0.07258	0.04082
0.27907	0.21079	0.12067
1.33333	1.13976	1.05057
0.13158	0.11671	0.11032
0.19355	0.19146	0.10918
0.22378	0.18385	0.15795
0.37931	0.41934	0.26522
0.33333	0.30896	0.26343
0.18182	0.15982	0.06667
0.15385	0.14474	0.16873
0.13453	0.10849	0.06985
0.14286	0.08663	0.0
0.31579	0.31747	0.20213
0.19259	0.15818	0.0631
0.25926	0.21144	0.19967
0.1768	0.16182	0.15117
0.24	0.19548	0.13282
0.47368	0.48216	0.43008
0.07143	0.07143	0.04762
0.2439	0.21873	0.09181
0.15476	0.13402	0.10753
0.17391	0.12622	0.14919
0.53333	0.4366	0.32264
0.2	0.15851	0.05
0.10294	0.08634	0.05822
0.14729	0.11828	0.10573
0.18605	0.1988	0.14635
0.12121	0.10594	0.06678
0.13684	0.12394	0.12744
0.33333	0.29084	0.19354
0.15909	0.14297	0.11919
0.07143	0.04378	0.03589
0.75	0.75	0.5
0.14286	0.13029	0.10069
0.125	0.10988	0.04545
0.09756	0.10385	0.06452
0.33333	0.33333	0.0
0.03846	0.03846	0.05263
0.25263	0.22954	0.17821
0.06742	0.06742	0.05
0.1871	0.15878	0.10985
0.19355	0.19355	0.2
0.33333	0.34838	0.25917
0.14286	0.11367	0.09907
0.21818	0.20585	0.14165
0.81481	0.6547	0.60081
0.18487	0.15993	0.14176
0.12941	0.08273	0.07397
0.18072	0.15157	0.15094
0.15789	0.15789	0.125
0.2381	0.23195	0.15385
0.10345	0.10957	0.08889
0.18824	0.16546	0.11973
0.29412	0.30929	0.13593
0.11111	0.09062	0.09902
0.52	0.49288	0.31107
0.17886	0.1542	0.14155
0.15385	0.13151	0.12144
0.23223	0.22595	0.15091
2.38462	2.39208	2.242
0.17593	0.14874	0.10796
0.42308	0.34492	0.32258
0.13889	0.10244	0.06365
0.9	0.6613	0.6505
0.21053	0.2026	0.15322
0.11111	0.11111	0.0
0.02564	0.02564	0.0
0.21875	0.17892	0.16398
0.15385	0.15385	0.0
0.28986	0.28425	0.27584
0.375	0.33295	0.25382
0.13208	0.09921	0.08663
0.28814	0.27283	0.21092
0.5	0.4785	0.629
0.12037	0.08183	0.07406
0.30579	0.27272	0.20552
0.27778	0.23656	0.2715
0.78378	0.74454	0.77978
0.27273	0.20918	0.19355
0.20714	0.15367	0.09507
0.18919	0.13688	0.09307
0.14634	0.15815	0.10345
0.18182	0.12609	0.11827
0.01923	0.03846	0.02857
0.67347	0.65635	0.61594
0.22	0.24968	0.30197
0.17647	0.12206	0.08781
0.8125	0.58063	0.56891
0.24138	0.19131	0.181
0.31373	0.26312	0.18824
0.3913	0.30435	0.248
0.13333	0.13333	0.0
0.16058	0.14928	0.10315
0.23077	0.201	0.28225
0.2	0.2	0.16667
0.0625	0.0625	0.0
0.15385	0.15385	0.1
0.0974	0.09531	0.06076
0.0	0.0	0.0
0.15385	0.15426	0.07843
0.0	0.0	0.0
0.2125	0.17553	0.10107
0.07692	0.03969	0.0
0.46154	0.41685	0.3968
0.16	0.13855	0.1049
0.20183	0.15625	0.08945
0.41935	0.26952	0.2758
0.11712	0.11421	0.08926
0.11818	0.11173	0.08674
0.14286	0.14562	0.08172
0.07317	0.05193	0.08333
0.42105	0.43803	0.40909
0.36842	0.31411	0.207
0.18	0.14064	0.10815
0.10738	0.0762	0.05676
0.1	0.07905	0.0284
0.09091	0.1173	0.04762
0.09434	0.11321	0.07895
0.07643	0.07335	0.05505
0.07692	0.10423	0.11111
0.33898	0.26353	0.2596
0.15625	0.1875	0.1887
0.69565	0.51196	0.315
0.14634	0.13376	0.09615
0.28571	0.31336	0.2
0.21429	0.21429	0.19048
0.0	0.0	0.0
0.23333	0.18493	0.12732
0.31579	0.27332	0.18782
0.22642	0.15702	0.07026
0.72414	0.77641	0.83577
0.77372	0.72592	0.72494
0.09424	0.08225	0.08749
0.15029	0.13574	0.11613
0.64286	0.53914	0.69586
0.30435	0.24265	0.17647
0.4186	0.33909	0.28288
0.27586	0.2069	0.1387
0.25926	0.21282	0.17008
0.58333	0.41938	0.32447
0.0625	0.05746	0.04193
0.43478	0.43478	0.5
0.07407	0.05137	0.0303
0.38889	0.32439	0.33333
0.04	0.04	0.05882
0.10132	0.08768	0.07562
0.41935	0.29239	0.18513
0.3	0.1581	0.0
0.09677	0.06868	0.05132
0.4	0.4128	0.172
0.2973	0.24281	0.20304
0.24242	0.18085	0.073
0.14085	0.1238	0.08
0.16071	0.10655	0.02778
0.19231	0.19231	0.26316
0.23077	0.15385	0.16667
0.08929	0.08237	0.07577
1.0	0.90815	0.48925
0.275	0.24031	0.22092
0.5	0.48973	0.49461
0.30244	0.24956	0.21816
0.13483	0.08626	0.07903
0.375	0.30915	0.21332
0.25	0.24192	0.4
0.11702	0.0875	0.04133
0.10345	0.10345	0.1
0.05714	0.05714	0.03774
0.16049	0.16089	0.08159
0.23558	0.21913	0.22238
0.4	0.2887	0.25373
0.16883	0.13803	0.10709
0.07143	0.07143	0.07143
0.83333	0.81717	0.4968
0.19847	0.20635	0.1802
0.37931	0.32479	0.28445
0.06	0.06	0.03448
0.40625	0.31653	0.26509
0.15625	0.13533	0.12832
0.13889	0.12544	0.07692
0.27586	0.24071	0.19489
0.05556	0.05556	0.0
0.31633	0.27945	0.17381
0.375	0.33769	0.25032
0.0	0.0	0.0
0.08257	0.066	0.04245
0.2439	0.21951	0.14819
0.07317	0.07317	0.0339
0.20988	0.16844	0.10495
0.28125	0.23288	0.19064
0.5	0.4258	0.32257
0.13265	0.10302	0.05141
0.06818	0.05132	0.037
0.0531	0.04282	0.02822
0.20833	0.15941	0.13081
0.36957	0.30224	0.31181
0.34848	0.30352	0.23738
0.16393	0.12956	0.09062
0.44	0.4458	0.42105
0.14634	0.13021	0.10311
0.21053	0.21053	0.11111
0.34783	0.37026	0.375
0.13559	0.1088	0.07041
0.11628	0.1024	0.07271
0.13793	0.15907	0.09091
0.26271	0.24876	0.19784
0.17391	0.15007	0.05947
0.20513	0.19603	0.17742
0.28302	0.24953	0.15081
0.41935	0.40168	0.33333
0.15686	0.1341	0.10721
0.2	0.2	0.15
0.29412	0.24288	0.10264
0.08333	0.05375	0.0645
0.38636	0.35116	0.36694
0.32258	0.282	0.28863
0.2069	0.1941	0.191
0.10345	0.10345	0.11111
0.25	0.25	0.24
0.23529	0.23909	0.24
0.13559	0.12083	0.07632
0.0	0.0	0.0
0.0	0.0	0.0
0.14545	0.16129	0.1
0.09449	0.08839	0.07277
0.76923	0.59554	0.595
0.26316	0.27886	0.31354
0.0	0.0	0.0
0.55556	0.56622	0.52683
0.3578	0.2995	0.21354
1.0	0.59133	0.516
0.9	0.758	0.58986
0.1	0.1	0.03227
0.23077	0.25641	0.2
0.32174	0.31276	0.26103
0.14118	0.14004	0.07168
0.1875	0.15451	0.12542
0.2093	0.16053	0.12531
0.15686	0.15686	0.15152
0.14768	0.12236	0.10602
0.59375	0.43041	0.31818
0.08	0.03699	0.03395
0.27586	0.20134	0.20429
0.09091	0.08553	0.0575
0.08108	0.03486	0.00832
1.5	1.145	1.516
0.23077	0.23077	0.11765
0.07692	0.06762	0.02857
0.25926	0.23419	0.15789
0.19167	0.14274	0.08918
0.05333	0.04688	0.03636
0.16923	0.16724	0.12143
0.27273	0.13842	0.08797
0.15094	0.11808	0.0815
0.42857	0.36864	0.2161
0.28302	0.255	0.2737
0.17105	0.1388	0.11786
0.35294	0.241	0.11662
0.05882	0.05882	0.09091
0.5303	0.46432	0.41024
0.13978	0.10197	0.06507
0.76923	0.65301	0.61287
0.39062	0.31703	0.29933
0.02941	0.02941	0.0
0.0	0.0	0.0
0.31481	0.35185	0.25714
0.19149	0.19217	0.12903
0.08475	0.08475	0.08333
0.05	0.05	0.06667
0.55882	0.44685	0.25805
0.2	0.15114	0.12609
0.11765	0.09678	0.04342
0.42857	0.30989	0.35294
0.32877	0.28899	0.19354
0.06452	0.06452	0.05
0.15686	0.13187	0.1171
0.07692	0.06762	0.05263
0.16901	0.16672	0.15242
0.18421	0.14684	0.05831
0.34783	0.32539	0.3125
0.16667	0.14947	0.09844
0.11538	0.1005	0.11422
0.09901	0.08463	0.05882
0.28571	0.22464	0.074
0.0	0.0	0.0
1.0	0.7419	0.74733
0.28571	0.24609	0.18768
0.2439	0.24705	0.1086
0.33333	0.33333	0.0
0.10938	0.125	0.08889
0.17857	0.16762	0.13158
0.07812	0.063	0.08229
0.15385	0.12965	0.08369
0.22581	0.21019	0.09257
0.0	0.0	0.0
0.19355	0.16492	0.16855
0.32468	0.29157	0.26069
0.0	0.0	0.0
0.11111	0.11111	0.0
0.04082	0.04082	0.03125
0.21374	0.21029	0.1598
0.19048	0.19048	0.16667
0.0	0.0	0.0
0.29412	0.2511	0.20187
0.07692	0.07692	0.04167
0.18605	0.09905	0.12503
0.15909	0.14186	0.10361
0.29412	0.26376	0.08067
0.34694	0.22449	0.17203
0.20364	0.19179	0.16012
0.13514	0.13514	0.04167
0.23364	0.20681	0.13273
0.3038	0.26746	0.22704
0.17391	0.1823	0.13282
0.26531	0.23765	0.13759
1.0	1.129	0.645
0.36667	0.26398	0.22495
0.30556	0.35303	0.2215
0.08791	0.08224	0.08406
0.25	0.21316	0.17651
0.0	0.0	0.0
0.61538	0.51615	0.41645
0.18182	0.22291	0.246
0.27273	0.15982	0.10753
0.32353	0.32541	0.29952
