0.25	0.2274	0.18362
0.13115	0.12426	0.07692
0.42105	0.41079	0.39164
0.18519	0.20468	0.08871
0.0	0.0	0.0
0.42105	0.38026	0.27879
0.25	0.25805	0.2
0.35714	0.42857	0.41929
0.26923	0.31138	0.17647
0.24348	0.21934	0.1776
0.22807	0.19919	0.19892
0.1	0.1	0.0
0.15385	0.15135	0.04762
0.17857	0.19929	0.14161
0.25926	0.27596	0.2464
0.13115	0.15598	0.17864
0.10417	0.1055	0.06452
0.19588	0.21714	0.18308
0.25	0.21683	0.13032
0.6875	0.58262	0.38709
0.71795	0.80308	0.80124
0.31677	0.34641	0.31305
0.28889	0.26629	0.16597
0.26316	0.27758	0.13523
0.44828	0.48276	0.45
0.2549	0.26596	0.24715
0.32	0.30256	0.19309
0.58974	0.61782	0.71352
0.31884	0.36324	0.31226
0.13158	0.14642	0.10753
0.73333	0.73333	0.7
0.16667	0.1877	0.16865
0.28571	0.31719	0.185
0.14815	0.16844	0.11917
0.26	0.29547	0.23215
0.31818	0.35408	0.29819
0.59259	0.70489	0.7
0.14013	0.12553	0.12265
1.0	1.016	0.9096
0.05882	0.05882	0.04545
0.39655	0.37597	0.3653
0.20833	0.21571	0.10967
0.05	0.0758	0.08333
0.70588	0.70588	0.69083
0.18889	0.21038	0.19042
0.23636	0.22989	0.16667
0.21053	0.21221	0.125
0.41667	0.43636	0.38778
0.11111	0.08927	0.065
0.33333	0.38248	0.41667
0.0	0.0	0.0
0.58333	0.61127	0.55886
0.23529	0.20774	0.10617
0.21311	0.25223	0.15263
0.33333	0.29353	0.15514
0.54054	0.54141	0.50123
0.2963	0.26998	0.1825
0.30631	0.3121	0.24169
0.16935	0.16623	0.14291
0.0	0.0	0.0
1.0	1.0	1.0
0.22951	0.22472	0.13158
0.16981	0.22396	0.17369
0.54839	0.59	0.56271
0.20325	0.21688	0.17338
0.07273	0.06393	0.02778
0.23649	0.26655	0.19954
0.2093	0.17477	0.04659
1.0	1.55367	1.4256
0.24074	0.24431	0.25806
0.15517	0.17254	0.1467
0.075	0.06128	0.01911
0.34146	0.35088	0.14933
0.21875	0.22628	0.14551
0.17582	0.18185	0.09043
0.20833	0.21639	0.12353
0.30435	0.27533	0.20233
0.76642	0.79724	0.78943
0.24138	0.28362	0.2161
0.32184	0.31589	0.23161
0.37121	0.35323	0.31918
0.28333	0.2817	0.28887
0.11538	0.10917	0.06641
0.44444	0.48022	0.086
0.10127	0.10494	0.078
0.16981	0.18989	0.18421
0.58824	0.59012	0.48128
0.2093	0.20028	0.17238
0.15217	0.13463	0.09677
0.42857	0.44929	0.1516
0.425	0.425	0.41379
0.25301	0.30236	0.29676
0.42857	0.42857	0.33333
0.2963	0.29389	0.34714
0.1	0.15	0.125
0.33333	0.30644	0.16418
0.1875	0.22175	0.14286
0.33333	0.34994	0.21505
0.10526	0.10695	0.07692
0.28571	0.28571	0.25
0.28302	0.31464	0.22776
0.25	0.2777	0.256
0.33333	0.3379	0.31333
0.30435	0.30574	0.1875
0.19608	0.18625	0.08177
0.19298	0.21561	0.20141
0.27347	0.30242	0.24801
0.45161	0.45161	0.5
0.46341	0.42327	0.35483
0.22069	0.23023	0.16232
0.26316	0.24105	0.27292
0.09091	0.09091	0.05556
0.24242	0.2411	0.16178
0.18954	0.20366	0.15385
0.15789	0.16126	0.08333
0.31579	0.31916	0.31015
0.16304	0.15707	0.04548
0.03571	0.03427	0.02218
0.10606	0.10312	0.06977
0.42308	0.4104	0.36557
0.33824	0.32825	0.2305
0.44444	0.47311	0.37633
0.2963	0.2963	0.30303
0.21951	0.23733	0.18861
0.52174	0.56939	0.45455
0.0	0.0	0.0
0.34409	0.3059	0.17418
0.26316	0.26484	0.23077
0.25424	0.20993	0.21221
0.44	0.48254	0.43846
0.25424	0.29302	0.21228
0.28571	0.288	0.22222
0.42069	0.42756	0.35851
0.59259	0.62963	0.61905
0.60714	0.6025	0.47624
0.4359	0.44458	0.38298
0.26923	0.27169	0.23529
0.25	0.258	0.0
1.0	1.0	1.0
0.225	0.2137	0.13333
0.29474	0.31136	0.25911
