0.02381	0.02381	0.01887
0.11475	0.09466	0.07692
0.22222	0.17022	0.196
0.0241	0.0241	0.0
0.5	0.5	1.0
0.05556	0.05556	0.08333
0.0	0.0	0.0
0.28571	0.28571	0.25
0.15385	0.1675	0.17647
0.06897	0.03921	0.03653
0.05263	0.04188	0.01018
0.1	0.1	0.0
0.01538	0.01538	0.0
0.12069	0.10567	0.09293
0.16814	0.14702	0.13548
0.0	0.0	0.0
0.0625	0.0625	0.06452
0.14423	0.13523	0.07979
0.08571	0.08571	0.04348
0.1875	0.1875	0.125
0.66667	0.61954	0.55078
0.18243	0.19049	0.1858
0.11765	0.11536	0.08621
0.09091	0.1173	0.04167
0.32258	0.32258	0.28571
0.16162	0.15673	0.15626
0.14583	0.14449	0.12659
0.48718	0.44749	0.49822
0.27737	0.28796	0.24575
0.00671	0.00671	0.0
0.73333	0.73333	0.7
0.0	0.0	0.0
0.16667	0.17588	0.07233
0.07407	0.07407	0.07149
0.12766	0.1407	0.10448
0.23622	0.23064	0.21456
0.25	0.25	0.28571
0.0	0.0	0.0
1.0	0.97575	1.129
0.0	0.0	0.0
0.11628	0.11628	0.11111
0.08	0.0729	0.02016
0.0	0.0	0.0
0.70588	0.64894	0.63708
0.10345	0.08528	0.06452
0.0	0.0	0.0
0.0	0.0	0.0
0.27273	0.26002	0.31011
0.07921	0.06324	0.03178
0.18182	0.18182	0.15385
0.0	0.0	0.0
0.58065	0.55827	0.50586
0.0303	0.01564	0.02243
0.09836	0.11052	0.0771
0.29032	0.26639	0.14286
0.54054	0.52746	0.46064
0.19231	0.18363	0.10306
0.24107	0.214	0.19593
0.04878	0.03462	0.02505
0.0	0.0	0.0
1.0	1.0	1.0
0.0339	0.05085	0.05405
0.11321	0.13025	0.13564
0.5	0.49194	0.48249
0.16379	0.14683	0.10811
0.07273	0.05924	0.02778
0.06618	0.0676	0.03471
0.0	0.0	0.0
1.5	1.58875	1.9355
0.0	0.0	0.0
0.01802	0.01758	0.01666
0.13158	0.0815	0.04838
0.23077	0.18362	0.06064
0.10938	0.0882	0.0724
0.13483	0.12649	0.07097
0.12329	0.1087	0.05135
0.09701	0.08618	0.04041
0.32609	0.29943	0.22257
0.3	0.29677	0.17147
0.24444	0.23332	0.17388
0.20522	0.20402	0.16762
0.2	0.17312	0.18379
0.01869	0.02804	0.01449
0.44444	0.35122	0.043
0.01389	0.00896	0.0124
0.0	0.0	0.0
0.48485	0.51124	0.3913
0.04444	0.0552	0.06061
0.13043	0.07854	0.06555
0.23529	0.22771	0.1258
0.5	0.49538	0.41379
0.10959	0.10959	0.11765
0.11111	0.11111	0.14286
0.25	0.22179	0.11765
0.0	0.0	0.0
0.29412	0.23147	0.08209
0.0303	0.0303	0.04348
0.21212	0.21603	0.149
0.0	0.0	0.0
0.28571	0.28571	0.25
0.11321	0.13815	0.15152
0.17391	0.16549	0.13162
0.28125	0.17591	0.15689
0.0	0.0	0.0
0.09709	0.08644	0.04435
0.10909	0.09325	0.07822
0.09388	0.09862	0.08767
0.0	0.0	0.0
0.36585	0.36349	0.30996
0.13605	0.12925	0.10753
0.15	0.1758	0.25114
0.0	0.0	0.0
0.12766	0.128	0.10561
0.07317	0.07534	0.05493
0.0	0.0	0.0
0.13636	0.15982	0.2344
0.01124	0.01124	0.0
0.00893	0.00893	0.0125
0.10938	0.06905	0.07742
0.22963	0.18327	0.16517
0.14667	0.13807	0.1142
0.44444	0.38711	0.301
0.32143	0.32143	0.32353
0.00775	0.00775	0.01124
0.28	0.28128	0.18115
0.0	0.0	0.0
